Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Gary Keywood,@GaryKeywood,2016-12-28T15:20:44.000Z,False,"""Concorde memories sought by Bristol museum"" sadly missed #travel #ttot http://bbc.co.uk/news/uk-england-bristol-38436985…",1,0,0,0,"['#travel', '#ttot']",[],[],https://pbs.twimg.com/profile_images/1752290300985589760/sbMsHxz5_normal.jpg,https://x.com/GaryKeywood/status/814128960279814144,tweet_id:814128960279814144
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-28T10:01:10.000Z,False,Warm your cockles by the campfire and hear thrilling tales of warrior battles this Friday #WarriorTreasures https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/warrior-activity-day/… ^JJ,0,2,2,0,['#WarriorTreasures'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/814048538392952833,tweet_id:814048538392952833
Tara O’Sullivan,@Tara_O_,2016-12-27T23:19:29.000Z,False,Concorde memories sought by Bristol museum  http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],['\\u2708\\ufe0f'],https://pbs.twimg.com/profile_images/1339624485872422922/Xb7Y_OEt_normal.jpg,https://x.com/Tara_O_/status/813887054811688960,tweet_id:813887054811688960
Baroness4JabsJo,@OAPJo,2016-12-27T18:57:32.000Z,False,BBC News - Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985?post_id=1664819540407516_1861283957427739…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/3524719790/b152145e16fbf1214743fed156b4e862_normal.jpeg,https://x.com/OAPJo/status/813821132340076545,tweet_id:813821132340076545
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-27T18:02:27.000Z,False,"Storytelling sessions for our #WarriorTreasures activity day will take place at 11.30am, 12.30pm, 1.30pm and 2.30pm.  ^JJ",0,2,2,0,['#WarriorTreasures'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/813807267652964353,tweet_id:813807267652964353
Casey,@CaseyHorgan_,2016-12-27T17:19:11.000Z,False,Just posted a photo @ Bristol Museum & Art Gallery https://instagram.com/p/BOh1nK-g6kz0Qp4aibrWWyGL_vhpFoyJK0desY0/…,0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1815050887833776129/b4_ygzLs_normal.jpg,https://x.com/CaseyHorgan_/status/813796381790007296,tweet_id:813796381790007296
Bios Urn®,@UrnaBios,2016-12-27T15:20:55.000Z,False,"Did you know the Bios Urn was part of an exhibition at the Bristol Museum, as part of a collection about about life and death? ",0,1,4,0,[],[],"['\\u267b\\ufe0f', '\\U0001f49a', '\\U0001f332']",https://pbs.twimg.com/profile_images/1216314776353230848/KshTEruN_normal.jpg,https://x.com/UrnaBios/status/813766618979430400,tweet_id:813766618979430400
Archit Sachdeva,@antiarchit,2016-12-27T11:26:50.000Z,False,Some really ancient technology here in the Bristol Museum and Art Gallery.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1830981593504325635/qb0dTxcZ_normal.jpg,https://x.com/antiarchit/status/813707710051090432,tweet_id:813707710051090432
Quicklyhere.com,@Quicklyherecom,2016-12-27T10:39:07.000Z,False,10:39 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813695702480130048,tweet_id:813695702480130048
Minolta Kid,@Theminoltakid,2016-12-27T10:25:57.000Z,False,Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/766534772/IMG00008-20100321-1955_normal.jpg,https://x.com/Theminoltakid/status/813692389038628864,tweet_id:813692389038628864
Quicklyhere.com,@Quicklyherecom,2016-12-27T10:14:02.000Z,False,10:14 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813689390144823296,tweet_id:813689390144823296
Carol,@RickysFlower,2016-12-27T09:20:43.000Z,False,BBC News - Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1544675637226618882/-7FTaAps_normal.jpg,https://x.com/RickysFlower/status/813675970985136128,tweet_id:813675970985136128
Quicklyhere.com,@Quicklyherecom,2016-12-27T09:19:06.000Z,False,09:19 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813675564280254464,tweet_id:813675564280254464
SevernSquirrel,@SevernSquirrel,2016-12-27T09:18:34.000Z,False,Concorde memories sought by Bristol museum----- http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/2421622329/image_normal.jpg,https://x.com/SevernSquirrel/status/813675431299809280,tweet_id:813675431299809280
Sunder Katwala,@sundersays,2016-12-27T08:48:09.000Z,False,"In arguing ""inconceivable"", Guardian leader has premise that Bristol museum (2002-12) didn't count as not in London https://theguardian.com/commentisfree/2016/dec/26/the-guardian-view-on-the-colonial-past-a-german-lesson-for-britain?CMP=share_btn_tw…",4,2,3,0,[],[],[],https://pbs.twimg.com/profile_images/670578768608653312/Ma7wDv8t_normal.jpg,https://x.com/sundersays/status/813667774505648128,tweet_id:813667774505648128
Quicklyhere.com,@Quicklyherecom,2016-12-27T05:49:03.000Z,False,05:49 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813622702770688000,tweet_id:813622702770688000
Quicklyhere.com,@Quicklyherecom,2016-12-27T04:09:00.000Z,False,04:09 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813597525596893185,tweet_id:813597525596893185
Quicklyhere.com,@Quicklyherecom,2016-12-27T03:39:03.000Z,False,03:39 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813589987706998785,tweet_id:813589987706998785
Quicklyhere.com,@Quicklyherecom,2016-12-27T01:39:04.000Z,False,01:39 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813559792891531265,tweet_id:813559792891531265
Quicklyhere.com,@Quicklyherecom,2016-12-27T00:54:03.000Z,False,00:54 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813548462507696129,tweet_id:813548462507696129
Jenwizzle,@Jenwizzle,2016-12-26T18:33:17.000Z,False,Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1826266463348342784/Gtv6Vljn_normal.jpg,https://x.com/Jenwizzle/status/813452641170817025,tweet_id:813452641170817025
Peter Hale,@petervhale,2016-12-26T18:20:59.000Z,False,Concorde memories sought by Bristol museum - BBC News http://fb.me/7DrsiXlP1,0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/378800000867582496/GqmGst2i_normal.png,https://x.com/petervhale/status/813449546340700160,tweet_id:813449546340700160
Matthew Culley M7 RFA,@mattculley8,2016-12-26T18:09:02.000Z,False,Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1656629425562087424/gX9OTAGe_normal.jpg,https://x.com/mattculley8/status/813446537149870081,tweet_id:813446537149870081
Quicklyhere.com,@Quicklyherecom,2016-12-26T17:39:02.000Z,False,17:39 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813438986698063873,tweet_id:813438986698063873
Rich Flint,@FlintyRich,2016-12-26T16:51:47.000Z,False,BBC News - Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/791696846863405056/0zvsooCc_normal.jpg,https://x.com/FlintyRich/status/813427099751108608,tweet_id:813427099751108608
globalmuseum,@globalmuseum,2016-12-26T15:50:32.000Z,False,BBC News Concorde memories sought by Bristol museum BBC News The supersonic… https://goo.gl/fb/qhIhiJ #museum #news,0,0,0,0,"['#museum', '#news']",[],[],https://pbs.twimg.com/profile_images/1547061955692601344/CIBk5g0v_normal.jpg,https://x.com/globalmuseum/status/813411684589113345,tweet_id:813411684589113345
Quicklyhere.com,@Quicklyherecom,2016-12-26T15:14:14.000Z,False,15:14 #December26 #BBCUK Concorde memories sought by Bristol museum http://tinyurl.com/gmfuehl,0,0,0,0,"['#December26', '#BBCUK']",[],[],https://pbs.twimg.com/profile_images/378800000463780706/3162da86656310ed73b2c1ea4ee0502a_normal.png,https://x.com/Quicklyherecom/status/813402549072121856,tweet_id:813402549072121856
M Hayesman,@MikeHayesman,2016-12-26T14:39:36.000Z,False,Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1363558274671513601/mXJJBVCU_normal.jpg,https://x.com/MikeHayesman/status/813393832914145281,tweet_id:813393832914145281
globalmuseum,@globalmuseum,2016-12-26T14:28:14.000Z,False,BBC News Concorde memories sought by Bristol museum BBC News The supersonic… https://goo.gl/fb/SJ86uy #museum #news,0,0,0,0,"['#museum', '#news']",[],[],https://pbs.twimg.com/profile_images/1547061955692601344/CIBk5g0v_normal.jpg,https://x.com/globalmuseum/status/813390974172930048,tweet_id:813390974172930048
Ticia Verveer,@ticiaverveer,2016-12-26T13:53:36.000Z,False,Concorde memories sought by Bristol museum http://bbc.com/news/uk-england-bristol-38436985…,1,4,3,0,[],[],[],https://pbs.twimg.com/profile_images/1807727606311071744/l0PTN4ou_normal.jpg,https://x.com/ticiaverveer/status/813382255242575873,tweet_id:813382255242575873
H.N.N | HugeNetwork,@HugeNetwork_EN,2016-12-26T13:52:18.000Z,False,Huge Network |  #England Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985?utm_source=dlvr.it&utm_medium=twitter… #BBC #News #HNN,0,0,0,0,"['#England', '#BBC', '#News', '#HNN']",[],[],https://pbs.twimg.com/profile_images/1831680708/HNN-EN_normal.jpg,https://x.com/HugeNetwork_EN/status/813381928866881536,tweet_id:813381928866881536
Dominic Lambert,@DominicLambert,2016-12-26T13:52:12.000Z,False,Concorde memories sought by Bristol museum http://dlvr.it/MytS2Q,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1872049120/index_normal.jpg,https://x.com/DominicLambert/status/813381902744764416,tweet_id:813381902744764416
Flying Leaf,@22speedofsound,2016-12-26T13:51:39.000Z,False,コンコルドが2017年オープンの博物館に展示されるそうだ。行ってみたい。ヒースローやシャルルドゴールで見たことあるけどホント美しい機体！Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,4,0,0,[],[],[],https://pbs.twimg.com/profile_images/3029697664/191f7dc4d372844452801adb9eeff206_normal.jpeg,https://x.com/22speedofsound/status/813381767046381569,tweet_id:813381767046381569
UK.HGV.DriverNetwork,@UK_HGV_Network,2016-12-26T13:33:09.000Z,False,UK HGV Network News Concorde memories sought by Bristol museum http://dlvr.it/MytCBP Drive Safe All,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/3147803024/014cf7fddc6c4fdecb5904d479c785c9_normal.jpeg,https://x.com/UK_HGV_Network/status/813377109594816512,tweet_id:813377109594816512
News Happening... Groundhog Day Edition,@NewsHappening,2016-12-26T13:33:08.000Z,False,Concorde memories sought by Bristol museum http://dlvr.it/MytC6c,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1621485942866321409/LiN3OBeD_normal.jpg,https://x.com/NewsHappening/status/813377107191439360,tweet_id:813377107191439360
Corey McCarthy,@CoreyMcCarthy1,2016-12-26T13:31:21.000Z,False,Concorde memories sought by Bristol museum http://dlvr.it/Myt9Yy,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1867123362/q_normal.jpg,https://x.com/CoreyMcCarthy1/status/813376658497421312,tweet_id:813376658497421312
Daryl Knight,@DarylKnightPhot,2016-12-26T13:29:09.000Z,False,Todays News. Concorde memories sought by Bristol museum http://dlvr.it/Myt83g,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/689824075691220992/BvbKo-es_normal.jpg,https://x.com/DarylKnightPhot/status/813376104652148736,tweet_id:813376104652148736
News MiM,@I_News_N,2016-12-26T13:24:31.000Z,False,Concorde reminiscences sought by using Bristol museum -- #Concorde #reminiscences #sought ... https://inewsn.com/concorde-reminiscences-sought-by-using-bristol-museum/…,0,0,0,0,"['#Concorde', '#reminiscences', '#sought']",[],[],https://pbs.twimg.com/profile_images/1119918049581326337/XBfv64GX_normal.png,https://x.com/I_News_N/status/813374935267741696,tweet_id:813374935267741696
London News Now,@londonnewsnow,2016-12-26T13:19:06.000Z,False,Concorde memories sought by Bristol museum http://dlvr.it/Myt03Y #uk,0,0,0,0,['#uk'],[],[],https://pbs.twimg.com/profile_images/459398673072267264/oiyrle6-_normal.jpeg,https://x.com/londonnewsnow/status/813373572462702592,tweet_id:813373572462702592
Wavelength Radio ♫,@wavelradio,2016-12-26T13:15:59.000Z,False,#BreakingNews #LatestNews #TrendingNews Concorde memories sought by Bristol museum http://ow.ly/EGzP507VoZV,0,0,0,0,"['#BreakingNews', '#LatestNews', '#TrendingNews']",[],[],https://pbs.twimg.com/profile_images/681200992533266432/S6had4C8_normal.jpg,https://x.com/wavelradio/status/813372789944160256,tweet_id:813372789944160256
James Greid,@jamesgreid,2016-12-26T13:14:13.000Z,False,Concorde memories sought by Bristol museum http://dlvr.it/Myswkn,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/3465380722/d404a39f74be5f612e81ab16ea564e99_normal.jpeg,https://x.com/jamesgreid/status/813372343644848129,tweet_id:813372343644848129
Percy ƒịɭʈɧ,@PercyFilth_,2016-12-26T13:04:10.000Z,False,Concorde memories sought by Bristol museum http://dlvr.it/Myskjx,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/552438194692567040/MIwu_RMB_normal.jpeg,https://x.com/PercyFilth_/status/813369815641378817,tweet_id:813369815641378817
Bristol Biz,@BristolBizz,2016-12-26T13:04:03.000Z,False,#bristolnews Concorde memories sought by Bristol museum http://dlvr.it/Myskcs #bristol #bbc,0,0,0,0,"['#bristolnews', '#bristol', '#bbc']",[],[],https://pbs.twimg.com/profile_images/2605969820/bristol__96355_zoom_normal.jpg,https://x.com/BristolBizz/status/813369785182359552,tweet_id:813369785182359552
SmileInBristol,@SmileInBristol,2016-12-26T13:04:02.000Z,False,Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/585049654498295808/5tbXyhqe_normal.jpg,https://x.com/SmileInBristol/status/813369784339496960,tweet_id:813369784339496960
BBC UK News Feed,@bbcukfeed,2016-12-26T13:01:50.000Z,False,Concorde memories sought by Bristol museum http://bbc.co.uk/news/uk-england-bristol-38436985…,0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/bbcukfeed/status/813369230955577344,tweet_id:813369230955577344
LiveNews,@LiveUKNews,2016-12-26T13:01:34.000Z,False,UK News -  Concorde memories sought by Bristol museum http://dlvr.it/MysjRp,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1121488072/flag-uk_normal.png,https://x.com/LiveUKNews/status/813369163070611456,tweet_id:813369163070611456
Dukascopy News (EN),@FXS_Finance_EN,2016-12-26T13:01:20.000Z,False,Concorde memories sought by Bristol museum #All Finance https://dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi9tLzQ4Mjc1NzExMzY4NjI1OTM0NDAvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO…,0,0,0,0,['#All'],[],[],https://pbs.twimg.com/profile_images/520508942376394752/2tn07ELp_normal.png,https://x.com/FXS_Finance_EN/status/813369105034203136,tweet_id:813369105034203136
MunDum Cleaning,@MunDumServices,2016-12-26T13:00:40.000Z,False,Concorde memories sought by Bristol museum - People are being asked to share their memories of Concorde's final... http://ow.ly/RI4l507VnMG,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/752627738167676928/KnMgUnUG_normal.jpg,https://x.com/MunDumServices/status/813368937081606144,tweet_id:813368937081606144
Bristol Journal,@bristoljournal,2016-12-26T12:55:10.000Z,False,Concorde memories sought by Bristol museum: People are being asked to share their memories of Concorde's final… http://m.tbnn.it/MyscQT,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/739146459514175488/nqrWOiwV_normal.jpg,https://x.com/bristoljournal/status/813367553179324418,tweet_id:813367553179324418
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-24T18:01:29.000Z,False,Twas the night before Christmas... Image: A Frosty Night - the Frozen Mill Pond by George Henry Boughton #MerryChristmas,0,5,11,0,['#MerryChristmas'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/812719862527172609,tweet_id:812719862527172609
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-23T18:30:59.000Z,False,"#WarriorTreasures is free for children under 16. Don't let this guy put you off, he's actually very nice ^JJ",0,2,9,0,['#WarriorTreasures'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/812364899292684288,tweet_id:812364899292684288
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-23T11:11:16.000Z,False,Happy to help. It's one of our most requested paintings for loans & has travelled round the world. It also inspired Turner! ^ad,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/812254242165706752,tweet_id:812254242165706752
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-23T11:04:48.000Z,False,It's called 'Sunset at Sea after a Storm'. http://museums.bristol.gov.uk/details.php?irn=117523… ^ad,1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/812252613630627840,tweet_id:812252613630627840
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-22T12:30:43.000Z,False,We love these new and exclusive cityscape tote bags and tea towels designed by  now on sell in our museum gift shop! ^lt,1,3,7,0,[],['@MadeByTalented'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/811911846710091776,tweet_id:811911846710091776
Robbie Stamp,@cyclickbob,2016-12-20T21:11:48.000Z,False,Is there anything the Daily Mail won't lie about? 58 years & still spouting shite. (From display in Bristol Museum),0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1305551062208835584/S9GVW8HM_normal.jpg,https://x.com/cyclickbob/status/811318206463901696,tweet_id:811318206463901696
KatSci,@StKathsScience,2016-12-20T18:56:52.000Z,False,They're minerals honey... Bristol Museum!,0,2,3,0,[],[],[],https://pbs.twimg.com/profile_images/557219004662575104/SeVF1o3B_normal.jpeg,https://x.com/StKathsScience/status/811284246711115778,tweet_id:811284246711115778
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-19T19:31:15.000Z,False,Looking for stuff to do with the kids this Christmas? Join us round the campfire on 30 Dec for our #WarriorTreasures activity day ^JJ,0,3,1,0,['#WarriorTreasures'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/810930512843984897,tweet_id:810930512843984897
Aldona Baronaite,@baronaite404,2016-12-18T13:01:06.000Z,False,"vanessa bell / lady with a book, 1945–46. bristol museum and art gallery",0,9,17,0,[],[],[],https://pbs.twimg.com/profile_images/777228085297111040/e9kkFV5-_normal.jpg,https://x.com/baronaite404/status/810469943292600320,tweet_id:810469943292600320
smithmaloneyhillier,@smithmaloney,2016-12-18T12:47:29.000Z,False,Enjoying Damien Hirst at #Bristol #museum,0,0,0,0,"['#Bristol', '#museum']",[],[],https://pbs.twimg.com/profile_images/1785194494289211392/CfrfDCCp_normal.jpg,https://x.com/smithmaloney/status/810466513098539008,tweet_id:810466513098539008
Deny Fear,@dean_frey,2016-12-18T06:54:34.000Z,False,"December 1951 (St Ives - oval and steeple)
Ben Nicholson (1894–1982)Bristol Museum & Art Gallery",0,2,2,0,[],[],[],https://pbs.twimg.com/profile_images/1622971930948272128/xYIHzx_C_normal.jpg,https://x.com/dean_frey/status/810377702402297856,tweet_id:810377702402297856
humanexclamationpoint,@iamexclamation,2016-12-17T23:49:02.000Z,False,Donald Trump in bird form. @ Bristol Museum & Art Gallery https://instagram.com/p/BOIyRi1jxee/,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/378800000259642051/d9b2a268d6d2201378c9501142c6c0da_normal.jpeg,https://x.com/iamexclamation/status/810270609452269568,tweet_id:810270609452269568
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-17T19:45:57.000Z,False,Forget the Xmas shopping it's a 'feasting' across the globe behind the scenes tour here tomorrow https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/behind-the-scenes-tours-world-cultures/… ^LG,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/810209436027539457,tweet_id:810209436027539457
Bristol Museum & Art Gallery,@bristolmuseum,2016-12-16T10:30:52.000Z,False,"Handle replica artefacts, enjoy Anglo-Saxon themed activities & listen to thrilling tales around the campfire. https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/warrior-activity-day/… ^lt",0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/809707359677411328,tweet_id:809707359677411328
