Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
sqwzl,@sqwzl,2019-02-12T08:03:05.000Z,False,"What to do #Bristol events #Today 
| #Art >> Fabric Africa: Stories Told Through Textiles (Bristol Museum & Art Gallery) | #Art >> Collaborative Painting (Royal West Of England Academy) | #Art >> New Eelam: Bristol (Spike Island) |
See more >> http://bit.ly/2GDRLqm",0,0,0,0,"['#Bristol', '#Today', '#Art', '#Art', '#Art']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1095231803739258880,tweet_id:1095231803739258880
sqwzl,@sqwzl,2019-02-12T07:04:11.000Z,False,"Fabulous #Bristol events #Today 
| #Art >> Wildlife Photographer Of The Year 2018 (M Shed) | #Art >> Fabric Africa: Stories Told Through Textiles (Bristol Museum & Art Gallery) |
See more >> http://bit.ly/2GBzIRG",0,0,0,0,"['#Bristol', '#Today', '#Art', '#Art']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1095216982851506176,tweet_id:1095216982851506176
Rachel Wood,@raachwood,2019-02-11T17:15:56.000Z,False,"I remember this exhibition. I think it was called 'The Human Experience'. It was at Bristol Museum a couple of years ago though, not We The Curious",1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/921499756672765952/vFnMN8cn_normal.jpg,https://x.com/raachwood/status/1095008545148411905,tweet_id:1095008545148411905
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-11T16:55:46.000Z,False,Sorry to hear this. Your tickets are showing as 'abandoned' on our end. Please email bmga.digital@bristol.gov.uk and one of our team will help.,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1095003470271336449,tweet_id:1095003470271336449
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-11T13:28:12.000Z,False,Don't forget to book your tickets for our film night on Feb 21 in partnership with  . We will be screening the silent masterpiece A Throw of Dice plus #empirecollection home movies from India which are held at  Book here https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/museum-film-night-a-throw-of-dice/…^fd,1,9,13,0,['#empirecollection'],"['@SWSilents', '@bristolarchives']",[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1094951237508915206,tweet_id:1094951237508915206
Weird Bristol factcheck,@BristolWeird,2019-02-12T15:14:53.000Z,False,"Two bristol trams survived destruction, or more accurately one and a half. One is now on display at Bristol Aerospace museum, the remains of another are at Bristol Museum in storage",1,2,8,0,[],[],[],https://pbs.twimg.com/profile_images/1089074012066664450/7gmcAFG9_normal.jpg,https://x.com/BristolWeird/status/1095340471512002560,tweet_id:1095340471512002560
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-12T13:05:14.000Z,False,"Tomorrow 10-1 in the Leonardo exhibition: join Drawing and Print students from UWE to create new and fantastical inventions with drawing and collage, inspired by Leonardo's drawings. It's also Free Wednesday for students and under-26s ^km #Leonardo500 ",0,5,8,0,['#Leonardo500'],['@creative_uwe'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1095307845707448320,tweet_id:1095307845707448320
Lisa,@FischFuck,2019-02-11T13:22:53.000Z,False,I haven’t even been to bristol museum yet wtf,1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1796640186593402880/XIJjBoO6_normal.jpg,https://x.com/FischFuck/status/1094949898406055938,tweet_id:1094949898406055938
Crunchy Red Apple,@CrunchyRedApple,2019-02-11T07:13:17.000Z,False,"I remember that Thrup. I think that was an exhibition at the Bristol museum, this is the science place, formerly called @-Bristol. What a CROCK!!! X 2",0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/3782807204/3c4838fe5cc86457cb1b8be052c4905a_normal.jpeg,https://x.com/CrunchyRedApple/status/1094856886329982977,tweet_id:1094856886329982977
Dr Captain McIntyre,@cathmci,2019-02-10T20:09:29.000Z,False,"All of Irish people for all of history: We call it the Great Elk!Bristol museum: I dunno, it's like some kind of",0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/87783658/pirate_normal.jpg,https://x.com/cathmci/status/1094689836156575744,tweet_id:1094689836156575744
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-10T19:00:57.000Z,False,"How do you channel your creativity? Leonardo Unfinished exhibition explores four themes: Thinking on Paper, Deluge, Beauty and Grotesque and Under the Skin. Come and get inspired by the objects and artworks on display. #LeoUnfinished #Leonardo500 https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/leonardo-da-vinci/…",0,2,6,0,"['#LeoUnfinished', '#Leonardo500']",[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1094672587400138754,tweet_id:1094672587400138754
sqwzl,@sqwzl,2019-02-10T12:04:34.000Z,False,"Ideas for #Bristol events >> Over Next Week 
| #Comedy >> Ad Libido (Tobacco Factory Theatre) | #Music >> The Dead South (O2 Academy) | #Art >> Masters Of Japanese Prints: Life In The City (Bristol Museum & Art Gallery) |
See more >> http://bit.ly/2GzxTEP",0,0,0,0,"['#Bristol', '#Comedy', '#Music', '#Art']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1094567800667017216,tweet_id:1094567800667017216
MAYK,@maykithappen,2019-02-10T09:56:00.000Z,False,Luckily one of these cities is Bristol! Discover Da Vinci's drawings at the Bristol Museum,0,2,5,0,[],[],[],https://pbs.twimg.com/profile_images/1268125149427089408/PjhEZD8j_normal.png,https://x.com/maykithappen/status/1094535445474623488,tweet_id:1094535445474623488
sqwzl,@sqwzl,2019-02-10T08:04:32.000Z,False,"Discover #Bristol events #Weekend 
| #Art >> New Eelam: Bristol (Spike Island) | #Art >> Fabric Africa: Stories Told Through Textiles (Bristol Museum & Art Gallery) | #Music >> The Dead South (O2 Academy) | #Music >> The Murlocs (Thekla) |
See more >> http://bit.ly/2E1AQfA",0,0,0,0,"['#Bristol', '#Weekend', '#Art', '#Art', '#Music', '#Music']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1094507395097743360,tweet_id:1094507395097743360
sqwzl,@sqwzl,2019-02-10T07:04:32.000Z,False,"Experience something inspiring #Bristol events #Weekend 
| #Art >> Albert Irvin And Abstract Expressionism (Royal West Of England Academy) | #Art >> Fabric Africa: Stories Told Through Textiles (Bristol Museum & Art Gallery) |
See more >> http://bit.ly/2GxQJMB",0,0,0,0,"['#Bristol', '#Weekend', '#Art', '#Art']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1094492296710705152,tweet_id:1094492296710705152
sqwzl,@sqwzl,2019-02-09T19:03:43.000Z,False,"Do something different #Bristol events #Tomorrow 
| #Art >> Fabric Africa: Stories Told Through Textiles (Bristol Museum & Art Gallery) | #Comedy >> Stephen K Amos: Bouquets And Brickbats (Redgrave Theatre) |
See more >> http://bit.ly/2GzIyj0",0,0,0,0,"['#Bristol', '#Tomorrow', '#Art', '#Comedy']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1094310895025602560,tweet_id:1094310895025602560
Prof Katherine Sleeman,@kesleeman,2019-02-09T14:43:54.000Z,False,Here’s a speech I gave at an Assisted Dying debate at Bristol Museum a few years ago (Silvan Luley of Dignitas spoke for the motion),2,3,13,0,[],[],[],https://pbs.twimg.com/profile_images/1402003711187161095/Y3Voletg_normal.jpg,https://x.com/kesleeman/status/1094245510347702272,tweet_id:1094245510347702272
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-08T12:00:42.000Z,False,"Listen to Martin Clayton, Royal Collection Trust, talk about the nationwide Leonardo Exhibitions on BBC Radio 4 programme, Inside Science. We are so delighted Bristol is part of this and thank our sponsors @ CHSBristol, @RSG_Plc &  https://bbc.co.uk/programmes/m00025cq…",1,2,4,0,[],['@SmithWilliamson'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093842052553605120,tweet_id:1093842052553605120
The Watercolour World,@watercolour_tww,2019-02-08T11:20:31.000Z,False,"Since 1900, the watercolours have been held in the Bristol Museum. http://museums.bristol.gov.uk/narratives.php?irn=8815… Image © Bristol Culture (Bristol Museum & Art Gallery)",0,1,2,0,[],[],[],https://pbs.twimg.com/profile_images/1090263846923624450/BfaV1Rb0_normal.jpg,https://x.com/watercolour_tww/status/1093831939642019840,tweet_id:1093831939642019840
Today's Deals,@Todayz_Deals,2019-02-08T11:15:58.000Z,False,"Concorde's 'droop nose' will rise again for the plane's 50th anniversary
Engineers at Aerospace Bristol museum work to restore hydraulic power to the distinctive drooping nose of Concorde Alpha Foxtrot, the last of the supersonic passenger jets to ever fly.

…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1218824885046317058/41oOarCo_normal.png,https://x.com/Todayz_Deals/status/1093830792919375872,tweet_id:1093830792919375872
John McCafferty,@jdmccafferty,2019-02-08T10:27:58.000Z,False,"8 Feb 1649: Burial #otd of Charles I - here's an entirely fanciful 1907 painting [except, perhaps for the snow] of his burial at which there were no rites nor prayers (Bristol Museum & Art Gallery) But it's a romantic piece of work by Ernest Crofts anyway.",2,28,63,0,['#otd'],[],[],https://pbs.twimg.com/profile_images/639455138638336000/Wi5THLcX_normal.png,https://x.com/jdmccafferty/status/1093818714783432705,tweet_id:1093818714783432705
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-07T14:28:24.000Z,False,"If you missed this talk or want to discover more about Japanese prints, hear Kate at our Winter Lecture this evening https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/winter-lecture-modern-times-in-traditional-japan/… #Free #NoBooking ^kg",0,0,4,0,"['#Free', '#NoBooking']",[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093516835453128704,tweet_id:1093516835453128704
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-07T13:55:08.000Z,False,Our Japanese Prints exhibition was packed today for curator Kate Newnham’s fascinating talk about life in 18th century Tokyo. #LunchtimeTalk ^kg,1,2,10,0,['#LunchtimeTalk'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093508463148318721,tweet_id:1093508463148318721
Bristol UK Info,@Bristol_UK_Info,2019-02-07T10:40:58.000Z,False,Leonardo da Vinci: A Life in Drawing | Bristol Museum & Art Gallery https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/leonardo-da-vinci/… #leounfinished,0,0,0,0,['#leounfinished'],[],[],https://pbs.twimg.com/profile_images/771048439639601162/V8sZb-i5_normal.jpg,https://x.com/Bristol_UK_Info/status/1093459597082406912,tweet_id:1093459597082406912
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-07T10:15:20.000Z,False,"We are delighted to welcome our new corporate members  
Corporate Membership of Bristol Museums offers companies amazing benefits suitable for client hospitality or employee incentives. Who wouldn’t enjoy a curator led tour of our behind-the-scenes areas? ^aw",0,0,4,0,[],['@DunkleysCo'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093453147199205376,tweet_id:1093453147199205376
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-06T19:00:32.000Z,False,Three young Bristol creatives have produced Leonardo Unfinished an exhibition delving into the themes of Leonardo’s drawings. Come and embrace your own inner polymath! #LeoUnfinishedFind out more about it here:  https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/leonardo-da-vinci/…,0,5,2,0,['#LeoUnfinished'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093222933026226176,tweet_id:1093222933026226176
Corner of Curiousity,@curiousitycornr,2019-02-06T17:06:02.000Z,False,Museum Film Night: A Throw of Dice plus films from the British Empire & Commonwealth Collection | 21 Feb at Bristol Museum https://buff.ly/2RyQWAP,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/935639173402382336/CtWoGfkp_normal.jpg,https://x.com/curiousitycornr/status/1093194115104280577,tweet_id:1093194115104280577
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-06T15:45:13.000Z,False,"Schools - discover the fascinating world of geology 19-22 March.  Find out how plate tectonics shape our geological landscape, identify types of rocks using their features &  make a soil profile to take home, all led by  experts. Rock on! https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/learning/rock-on/… ^RH",0,3,5,0,[],['@BristolUni'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093173776433463296,tweet_id:1093173776433463296
Horza Edeo,@HorzaEdeo,2019-02-06T15:24:10.000Z,False,I miss Bristol Museum,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/997831445736558592/lNS0O_Ki_normal.jpg,https://x.com/HorzaEdeo/status/1093168478528385026,tweet_id:1093168478528385026
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-06T14:30:08.000Z,False,"Over 37,000 of you came to see our Hokusai and Hiroshige landscapes! Wow! Thanks so much to our sponsors  for their support. Come and check out the next rotation of Japanese woodblock prints ‘Life in the City’ which is as just as stunning! https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/masters-of-japanese-prints-life-in-the-city/…  ^aw",0,3,16,0,[],['@InsideJapan'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093154884617191424,tweet_id:1093154884617191424
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-06T13:42:54.000Z,False,"Enjoy a romantic Renaissance themed evening with our  exhibition, choral music by In Accord, welcome glass of fizz, drinks and antipasti. A unique Valentine's Day to remember!  https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/a-date-with-leonardo/… ^kg",0,1,4,0,[],['@Leonardo500'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093142997368270849,tweet_id:1093142997368270849
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-06T09:15:13.000Z,False,It's Wednesday which means students and 16-25 year olds get FREE entry into our Leonardo da Vinci exhibition today.     #Leonardo500,0,9,17,0,['#Leonardo500'],"['@BristolUni', '@UWEBristol', '@Bristol_SU', '@TheSUatUWE']",[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1093075632551092224,tweet_id:1093075632551092224
sqwzl,@sqwzl,2019-02-06T09:01:27.000Z,False,"Just for you #Bristol events #Today 
| #Art >> Masters Of Japanese Prints: Life In The City (Bristol Museum & Art Gallery) | #Theatre >> Wise Children (The Old Vic Theatre) | #Art >> New Eelam: Bristol (Spike Island) |
See more >> http://bit.ly/2MTyYbv",0,0,0,0,"['#Bristol', '#Today', '#Art', '#Theatre', '#Art']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1093072165040242689,tweet_id:1093072165040242689
sqwzl,@sqwzl,2019-02-06T08:04:20.000Z,False,"Just for you #Bristol events #Today 
| #Art >> Collaborative Painting (Royal West Of England Academy) | #Art >> Masters Of Japanese Prints: Life In The City (Bristol Museum & Art Gallery) | #Theatre >> Wise Children (The Old Vic Theatre) |
See more >> http://bit.ly/2MQcl80",0,0,0,0,"['#Bristol', '#Today', '#Art', '#Art', '#Theatre']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1093057791416328197,tweet_id:1093057791416328197
Shop Local Bristol,@ShopLocalBris,2019-02-05T19:32:35.000Z,False,Bristol Museum and Art Gallery hosts creative writing initiative https://news.bristol.gov.uk/news/bristol-museum-and-art-gallery-hosts-creative-writing-initiative…,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1478358916589395969/8ggIsn7e_normal.png,https://x.com/ShopLocalBris/status/1092868608403869696,tweet_id:1092868608403869696
sqwzl,@sqwzl,2019-02-05T19:04:17.000Z,False,"Explore #Bristol events #Tomorrow 
| #Music >> This Wild Life & William Ryan Key (Thekla) | #Art >> Masters Of Japanese Prints: Life In The City (Bristol Museum & Art Gallery) | #Music >> Behemoth (Motion) |
See more >> http://bit.ly/2MQEAnd",0,0,0,0,"['#Bristol', '#Tomorrow', '#Music', '#Art', '#Music']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1092861487574593536,tweet_id:1092861487574593536
sqwzl,@sqwzl,2019-02-05T18:04:18.000Z,False,"Exciting #Bristol events #Tomorrow 
| #Art >> Masters Of Japanese Prints: Life In The City (Bristol Museum & Art Gallery) | #Theatre >> Show & Tell (The Wardrobe Theatre) |
See more >> http://bit.ly/2MPV3YK",0,0,0,0,"['#Bristol', '#Tomorrow', '#Art', '#Theatre']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1092846389674029056,tweet_id:1092846389674029056
Bristol Museum & Art Gallery,@bristolmuseum,2019-02-05T16:30:37.000Z,False,Tomorrow's our first Leonardo Late. Visit the gallery til 8pm and enjoy a drink from the pop-up bar in the grand surroundings of the museum. Students and 16-25s go free on Wednesdays too - that includes the evening - what more persuasion do you need?  #Leonardo500 ^km,1,8,14,0,['#Leonardo500'],['@RCT'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1092822816620232704,tweet_id:1092822816620232704
This Is Our Art,@thisisour_art,2019-02-05T15:24:26.000Z,False,"August Bank Holiday, Yarmouth, Campbell Archibald Mellon, 1931. Bristol Museum & Art Gallery https://artuk.org/discover/artworks/august-bank-holiday-yarmouth-188788…",0,3,7,0,[],[],[],https://pbs.twimg.com/profile_images/1082965738627973121/AO7TPq2t_normal.jpg,https://x.com/thisisour_art/status/1092806160883900417,tweet_id:1092806160883900417
Shaw healthcare,@Shawhealthcare,2019-02-05T10:31:40.000Z,False,"Recently, Sycamore Lodge in Nailsea participated in a series of dementia friendly workshops held at Bristol Museum where they got to explore the museum when it was closed to the public and work with... https://bristolmuseums.org.uk/blog/dementia-friendly-creative-cafes/…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1818300127204773888/BMRWKCca_normal.jpg,https://x.com/Shawhealthcare/status/1092732484062797826,tweet_id:1092732484062797826
Corner of Curiousity,@curiousitycornr,2019-02-05T08:01:00.000Z,False,Upcoming Event: Yoga with Wild Wolf’s Yoga at bristol museum | 26 February 2019 https://buff.ly/2RyWcoj,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/935639173402382336/CtWoGfkp_normal.jpg,https://x.com/curiousitycornr/status/1092694565159690240,tweet_id:1092694565159690240
sqwzl,@sqwzl,2019-02-04T18:02:34.000Z,False,"Discover #Bristol events #Tomorrow 
| #Theatre >> Wise Children (The Old Vic Theatre) | #Music >> Ghetts (Thekla) | #Art >> Leonardo Da Vinci: A Life In Drawing (Bristol Museum & Art Gallery) | #Music >> Ruby Guymer Parker (Grain Barge) |
See more >> http://bit.ly/2MPyhQz",0,0,0,0,"['#Bristol', '#Tomorrow', '#Theatre', '#Music', '#Art', '#Music']",[],[],https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1092483565907034112,tweet_id:1092483565907034112
