Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-30T09:05:08.000Z,False,The Weather is cold outside but the welcome is warmer at the Red Lodge,0,3,7,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/947030783243497472,tweet_id:947030783243497472
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-29T09:00:44.000Z,False,"All 'Christmas Essentials' are now 1/2 price on our online shop, whether your extending that festive feeling or stocking up for next year - grab a bargain now! https://shop.bristolmuseums.org.uk/collections/christmas-essentials… ^lt",1,2,5,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946667290631770112,tweet_id:946667290631770112
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T16:00:55.000Z,False,"In our next #WinterLecture David Olusoga explores the earlier stages of Empire, revealing a far more fragile and tentative empire, built on negotiation and opportunism more than grand colonial visions https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/winter-lecture-empire-memory/… ^lt",0,0,8,0,['#WinterLecture'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946410643258822656,tweet_id:946410643258822656
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T13:57:31.000Z,False,*assistance dogs that is! ^lt,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946379587793096705,tweet_id:946379587793096705
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T13:56:17.000Z,False,"Hi Marina, thanks for checking - however only assistance are allowed in the museum ^lt",2,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946379280363159552,tweet_id:946379280363159552
Rhian Rowson,@RhianRowson,2017-12-28T12:32:50.000Z,False,Virginia Woolf's fascination with insect life: Lunch time talk at Bristol museum & Art Gallery 4th Jan 1.15-1.45pm. Some beautiful British butterflies and moths from the store will be shown around too. ,0,13,24,0,[],['@bristolmuseum'],[],https://pbs.twimg.com/profile_images/606133212818112512/8LySu9my_normal.jpg,https://x.com/RhianRowson/status/946358278216351744,tweet_id:946358278216351744
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T12:20:11.000Z,False,"On top of that, they'll receive 20% off books in the shop and £2 teas/coffees in the cafe ",0,2,4,0,[],[],['\\u2615'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946355092722212864,tweet_id:946355092722212864
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T12:05:11.000Z,False,"Great news! From January, students and under 25s will get free entry to all our paid exhibitions every Wednesday. This includes the upcoming Grayson Perry: The Vanity of Small Differences and BBC Woman’s Hour Craft Prize at Bristol Museum & Art Gallery ^lt",4,88,119,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946351318943268864,tweet_id:946351318943268864
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T10:05:11.000Z,False,"In case you missed it on Christmas Eve, we've created a Twitter Moment for “Bristol Museums' Night before Christmas ” so now you can see the poem altogether! ^lthttps://x.com/i/moments/9463/i/moments/946316198161022977…",0,6,6,0,[],[],['\\U0001f384'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946321120243978241,tweet_id:946321120243978241
RM,@RMAjayi,2017-12-27T12:30:01.000Z,False,"Thanks to a second photo from , I traced 1923 photo to the Verdin collection, Bristol Museum. The Verdins took & collected hundreds of photos in Nigeria

Mr Verdin ran African Oil Nuts next door to Miller Brothers run by Mr & Mrs Baxendale

Photo is Baxendales & MB staff",2,1,2,0,[],['@zara_abd'],[],https://pbs.twimg.com/profile_images/971546387061071872/oOG0FvLn_normal.jpg,https://x.com/RMAjayi/status/945995181874171904,tweet_id:945995181874171904
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-27T12:00:40.000Z,False,"Experience Meditation and Qi Gong in our Old Masters’ Gallery, home to St. Luke Drawing the Virgin and Child.  https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/meditation-qi-gong/…",0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945987792588419072,tweet_id:945987792588419072
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-28T12:05:11.000Z,False,"Great news! From January, students and under 25s will get free entry to all our paid exhibitions every Wednesday. This includes the upcoming Grayson Perry: The Vanity of Small Differences and BBC Woman’s Hour Craft Prize at Bristol Museum & Art Gallery ^lt",4,88,119,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/946351318943268864,tweet_id:946351318943268864
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-27T09:00:40.000Z,False,"If you missed him at @Arnolfiniarts, fear not - Grayson Perry: The Vanity of Small Differences will be on at Bristol Museum from 31 March 2018 - we can't wait  https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/grayson-perry/… ^lt",2,40,68,0,[],[],['\\U0001f389'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945942496135340032,tweet_id:945942496135340032
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-26T16:00:36.000Z,False,The Christmas classic 12 Days of Christmas has been given a Bristol Museums makeover! See it here https://pinterest.co.uk/bristolmuseums/bristol-museums-12-days-of-christmas/… ^lt,0,1,2,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945685786552360963,tweet_id:945685786552360963
Somaliland inBristol,@SLand_inBristol,2017-12-26T14:36:42.000Z,False,Never seen it before but you could approach staff at the Bristol Museum and Art Gallery who are currently running an exhibition 'Empire through the lens' - great collection though https://exhibitions.bristolmuseums.org.uk/empire-through-the-lens/?utm_source=referral&utm_medium=event&utm_campaign=empire…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/731878241183633409/Qn3yc4ng_normal.jpg,https://x.com/SLand_inBristol/status/945664672040177665,tweet_id:945664672040177665
Colin Moody,@MoodyColin,2017-12-26T13:54:59.000Z,False,"Review of the year. February. Chinese New Year, Bristol Museum. @iBristolPeople",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1471630904791650304/eHzZoTRs_normal.jpg,https://x.com/MoodyColin/status/945654176088018945,tweet_id:945654176088018945
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-25T15:05:15.000Z,False,You may have noticed our much loved The Nativity by Jacob Jordaens hasn't been  on display recently. It's currently undergoing conservation and some very exciting scientific investigations! Find out more https://exhibitions.bristolmuseums.org.uk/european-old-masters/nativity-jordaens/… ^lt,0,0,5,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945309470170779648,tweet_id:945309470170779648
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-25T09:30:20.000Z,False,Bristol Museum & Art Gallery wishes you a very Merry Christmas and Happy New Year. The Madonna Adoring the Infant Christ by Sandro Botticelli ^lt,0,1,7,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945225185896124416,tweet_id:945225185896124416
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-25T08:00:49.000Z,False,#AdventCalendar Day Twenty-five hint: running around Bristol. Open a door daily to discover more http://bristolmuseums.co.uk/advent,0,0,2,0,['#AdventCalendar'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945202658335449088,tweet_id:945202658335449088
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T21:30:19.000Z,False,"But I heard him exclaim, ere he drove out of sight
“Happy Christmas to all, and to all a good night!”",1,3,21,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945043988347867136,tweet_id:945043988347867136
Gary,@Garywalsh_,2017-12-24T21:05:44.000Z,False, absolutely loving the Bristol Museum Christmas tweets!!!!,0,0,1,0,[],['@bristolmuseum'],[],https://pbs.twimg.com/profile_images/1528478873662414848/nk7C4vZW_normal.jpg,https://x.com/Garywalsh_/status/945037802122764289,tweet_id:945037802122764289
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T21:00:41.000Z,False,"He sprang to his sleigh, to his team gave a whistle,
And away they all flew like the down of a thistle. ",0,2,7,0,[],[],['\\U0001f4a8'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945036532150304768,tweet_id:945036532150304768
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T20:30:17.000Z,False,"And laying his finger aside of his nose,
And giving a nod, up the chimney he rose; ",0,1,6,0,[],[],['\\U0001f303'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945028879865008129,tweet_id:945028879865008129
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T20:00:51.000Z,False,"He spoke not a word, but went straight to his work,
And filled all the stockings; then turned with a jerk, ",0,1,5,0,[],[],['\\U0001f381'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945021471839092736,tweet_id:945021471839092736
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T19:30:21.000Z,False,"A wink of his eye and a twist of his head
Soon gave me to know I had nothing to dread; ",0,2,7,0,[],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945013799383388160,tweet_id:945013799383388160
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T19:00:49.000Z,False,"He was chubby and plump, a right jolly old elf,
And I laughed when I saw him, in spite of myself; ",0,3,6,0,[],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/945006364367163393,tweet_id:945006364367163393
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T18:30:22.000Z,False,"He had a broad face and a little round belly
That shook when he laughed, like a bowl full of jelly. ",0,3,8,0,[],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944998700354621440,tweet_id:944998700354621440
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T18:00:58.000Z,False,"The stump of a pipe he held tight in his teeth,
And the smoke, it encircled his head like a wreath; ",0,3,3,0,[],[],['\\U0001f384'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944991302579642368,tweet_id:944991302579642368
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T17:30:26.000Z,False,"His droll little mouth was drawn up like a bow,
And the beard on his chin was as white as the snow; ",0,2,2,0,[],[],['\\U0001f380'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944983618837012480,tweet_id:944983618837012480
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T17:01:14.000Z,False,"His eyes—how they twinkled! his dimples how merry!  
His cheeks were like roses, his nose like a cherry!  ",0,2,3,0,[],[],['\\U0001f352'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944976271745929216,tweet_id:944976271745929216
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T16:30:25.000Z,False,"A bundle of Toys he had flung on his back,
And he looked like a pedler just opening his pack.  ",1,2,4,0,[],[],['\\U0001f381'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944968517681590273,tweet_id:944968517681590273
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T16:01:10.000Z,False,"He was dressed all in fur, from his head to his foot,  
And his clothes were all tarnished with ashes and soot; ",0,2,4,0,[],[],['\\U0001f385'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944961153972822016,tweet_id:944961153972822016
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T15:30:26.000Z,False,"As I drew in my head, and was turning around,  
Down the chimney St. Nicholas came with a bound.   ",0,3,5,0,[],[],['\\U0001f385'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944953420124971013,tweet_id:944953420124971013
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T15:01:08.000Z,False,"- And then, in a twinkling, I heard on the roof  
The prancing and pawing of each little hoof. ",0,2,6,0,[],[],['\\U0001f303'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944946046819553280,tweet_id:944946046819553280
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T14:30:22.000Z,False,"So up to the house-top the coursers they flew,  
With the sleigh full of Toys, and St. Nicholas too.  ",0,2,4,0,[],[],['\\U0001f381'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944938302511222785,tweet_id:944938302511222785
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T14:01:13.000Z,False,"As dry leaves that before the wild hurricane fly,
When they meet with an obstacle, mount to the sky; ",0,2,4,0,[],[],['\\U0001f342'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944930968485466112,tweet_id:944930968485466112
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T13:30:22.000Z,False,"To the top of the porch! to the top of the wall!  
Now dash away! dash away! dash away all!”   ",1,4,4,0,[],[],['\\U0001f3e1'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944923205571145728,tweet_id:944923205571145728
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T13:00:52.000Z,False,"“Now, Dasher! now, Dancer! now, Prancer and Vixen!  
On, Comet! on, Cupid! on, Donder and Blitzen! ",0,2,5,0,[],[],['\\U0001f98c'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944915782399660032,tweet_id:944915782399660032
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T12:30:22.000Z,False,"More rapid than eagles his coursers they came,  
And he whistled, and shouted, and called them by name; ",1,2,6,0,[],[],['\\U0001f44f'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944908103413387265,tweet_id:944908103413387265
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T12:00:48.000Z,False,"With a little old driver, so lively and quick,  
I knew in a moment it must be St. Nick. ",0,2,4,0,[],[],['\\U0001f385'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944900666631344130,tweet_id:944900666631344130
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T11:30:18.000Z,False,"When, what to my wondering eyes should appear,
But a miniature sleigh, and eight tiny reindeer, ",0,2,3,0,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944892990878879744,tweet_id:944892990878879744
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T11:00:37.000Z,False,"The moon on the breast of the new-fallen snow  
Gave the lustre of mid-day to objects below,   ",0,4,11,0,[],[],['\\U0001f319'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944885517019242497,tweet_id:944885517019242497
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T10:30:18.000Z,False,"Away to the window I flew like a flash,  
Tore open the shutters and threw up the sash. ",0,3,4,0,[],[],['\\u26a1'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944877889459191808,tweet_id:944877889459191808
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T10:00:44.000Z,False,"When out on the lawn there arose such a clatter,  
I sprang from the bed to see what was the matter. ",0,4,7,0,[],[],['\\U0001f4a5'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944870450596859906,tweet_id:944870450596859906
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T09:30:18.000Z,False,"And mamma in her ’kerchief, and I in my cap,  
Had just settled our brains for a long winter’s nap, ",0,2,5,0,[],[],['\\u2744\\ufe0f'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944862790002540544,tweet_id:944862790002540544
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T09:00:49.000Z,False,"The children were nestled all snug in their beds,
While visions of sugar-plums danced in their heads;  ",0,3,7,0,[],[],['\\U0001f4a4'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944855369683292162,tweet_id:944855369683292162
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T08:30:14.000Z,False,"The stockings were hung by the chimney with care,  
In hopes that St. Nicholas soon would be there;  ",0,2,7,0,[],[],['\\U0001f385'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944847674116853760,tweet_id:944847674116853760
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T08:00:35.000Z,False,"‘Twas the night before Christmas, when all through the house  
Not a creature was stirring, not even a mouse;  ",1,4,12,0,[],[],['\\U0001f42d'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944840213247021056,tweet_id:944840213247021056
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-24T07:30:13.000Z,False,#AdventCalendar Day Twenty-four hint: best fest. Open a door daily to discover more http://bristolmuseums.co.uk/advent,0,1,0,0,['#AdventCalendar'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944832568435888129,tweet_id:944832568435888129
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-23T12:00:44.000Z,False,"The perfect treat, don't miss  Grayson Perry: The Most Popular Art Exhibition Ever! at @ArnolfiniArts  before its last day tomorrow https://arnolfini.org.uk/whatson/the-most-popular-art-exhibition-ever-grayson-perry…  ^lt",1,2,3,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944538262034702336,tweet_id:944538262034702336
John McCafferty,@jdmccafferty,2017-12-23T10:58:49.000Z,False,"23 Dec 1543: William Parr, brother of Queen Katherine, is created Earl of #Essex #otd Later becomes Marquis of Northampton (Bristol Museum)",2,4,10,0,"['#Essex', '#otd']",[],[],https://pbs.twimg.com/profile_images/639455138638336000/Wi5THLcX_normal.png,https://x.com/jdmccafferty/status/944522676307099649,tweet_id:944522676307099649
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-23T10:00:36.000Z,False,Please note we will be closing tomorrow at the earlier time of 2pm and closed for both Christmas day and Boxing day. For more information look at our opening times online https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/opening-times/… ^lt,0,1,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944508027121565696,tweet_id:944508027121565696
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-23T08:45:07.000Z,False,#AdventCalendar Day Twenty-three hint: making the Empire accessible at . Open a door daily to discover more http://bristolmuseums.co.uk/advent ^lt,0,1,2,0,['#AdventCalendar'],['@bristolarchives'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944489031932502016,tweet_id:944489031932502016
Denise OLeary MBE,@PurpolMarketing,2017-12-23T08:34:32.000Z,False,Provision of services to design and build an extension to the existing shop at Bristol Museum & Art Gallery. https://lnkd.in/eqwj8M3,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1643949074079444993/F38kCiX1_normal.jpg,https://x.com/PurpolMarketing/status/944486367823843330,tweet_id:944486367823843330
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-22T16:01:48.000Z,False,"#MakeAChristmasSongArty  AI WEIWEI in a manger, no crib for a bed  A Ton of Tea by Ai Weiwei.",0,1,1,0,['#MakeAChristmasSongArty'],[],"['\\U0001f3b6', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944236537893580801,tweet_id:944236537893580801
OxfamCothamBookshop,@oxfamcothambook,2017-12-22T14:18:03.000Z,False,"@NorthStand76 hi. Sorry for the disappointment. I just found out that our Queen's Rd branch, opposite Bristol Museum, have three RW books. You might have to ask to talk to the manager about them as they are presently waiting to be priced.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1318851584500092934/ZiECvUZT_normal.jpg,https://x.com/oxfamcothambook/status/944210427243835392,tweet_id:944210427243835392
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-22T10:00:54.000Z,False,#MakeAChristmasSongArty  Santa CLAUSEN is coming to town!  The Flower by Sir George Clausen.,0,0,4,0,['#MakeAChristmasSongArty'],[],"['\\U0001f3b6', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944145715986616320,tweet_id:944145715986616320
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-22T08:25:06.000Z,False,#AdventCalendar Day Twenty-two hint: home school here. Open a door daily to discover more http://bristolmuseums.co.uk/advent ^lt,0,3,2,0,['#AdventCalendar'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/944121606498127873,tweet_id:944121606498127873
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-21T16:00:53.000Z,False,"#MakeAChristmasSongArty  Deck the halls with BOUTS of holly, Falalalalalalala  St Luke Drawing the Virgin Mary and Child by Dieric Bouts the elder.",1,1,3,0,['#MakeAChristmasSongArty'],[],"['\\U0001f3b6', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943873920289165313,tweet_id:943873920289165313
George Müller Museum,@MullersMuseum,2017-12-21T16:00:01.000Z,False,Are you excited for Christmas? We love this photo of the children decorating the Christmas tree! #bristol #museum #ThrowbackThursday,0,0,0,0,"['#bristol', '#museum', '#ThrowbackThursday']",[],[],https://pbs.twimg.com/profile_images/1168544719560945664/VcALKxdy_normal.jpg,https://x.com/MullersMuseum/status/943873700549586944,tweet_id:943873700549586944
David Lovell,@DavidClass31,2017-12-21T15:24:31.000Z,False,"Paint Pot and Angel, #Banksy, #Bristol Museum, 01/12/2017",0,0,1,0,"['#Banksy', '#Bristol']",[],[],https://pbs.twimg.com/profile_images/378800000081685112/7d9c553b8496adc86e7292bf2d3b50f0_normal.jpeg,https://x.com/DavidClass31/status/943864769899061250,tweet_id:943864769899061250
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-21T10:00:46.000Z,False,"#MakeAChristmasSongArty  A beautiful sight, we’re happy tonight, walking in a winter SLINGELAND  A Music Party by Pieter Cornelisz van Slingeland.",0,3,3,0,['#MakeAChristmasSongArty'],[],"['\\U0001f3b6', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943783293870379008,tweet_id:943783293870379008
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-21T08:25:08.000Z,False,#AdventCalendar Day Twenty-one hint: tomorrow's people. Open a door daily to discover more http://bristolmuseums.co.uk/advent ^lt,0,3,4,0,['#AdventCalendar'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943759226169647104,tweet_id:943759226169647104
Yuri Yudaev,@yuracei,2017-12-21T06:05:04.000Z,False,"""The Artist's Children, Kate and Jake, at the Isle of Wight, Wearing Hate"" 1931 oil 67 x 75 cm (Bristol Museum)
by British painter Winifred Nicholson born #OTD 21 Dec 1893 (d. 5 March 1981)
VIDEO: https://youtu.be/dqJzwR7sCRgWebsite: http://winifrednicholson.comhttp://tate.org.uk/art/artists/winifred-nicholson-1704…",0,1,1,0,['#OTD'],[],[],https://pbs.twimg.com/profile_images/642880031773949952/J5_lQrQS_normal.png,https://x.com/yuracei/status/943723977788264449,tweet_id:943723977788264449
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-20T16:01:32.000Z,False,"#MakeAChristmasSongArty  It was only a WYNTERS’s tale, just another WYNTER’s tale   Forest Journey by Bryan Wynter.",0,3,4,0,['#MakeAChristmasSongArty'],[],"['\\U0001f3b6', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943511697045835776,tweet_id:943511697045835776
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-20T15:38:30.000Z,False," Hi, I'm hoping to contact you about a project at Bristol Museum Could you email me? karen.macdonald@bristol.gov.uk Thank you",0,0,0,0,[],['@UoBInnovation'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943505897799798785,tweet_id:943505897799798785
ShikokuTours,@ShikokuTours,2017-12-20T14:24:16.000Z,False,"The Bristol Boxkite aircraft that first flew in 1910, in Bristol Museum and Art Gallery #flight… https://instagram.com/p/Bc7WK5yHDa3/",0,0,0,0,['#flight'],[],[],https://pbs.twimg.com/profile_images/544718530461958144/netM6wxJ_normal.png,https://x.com/ShikokuTours/status/943487216860499968,tweet_id:943487216860499968
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-20T12:01:05.000Z,False,How accurate is our collective memory of what imperialism was? Test your knowledge with our next #WinterLecture https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/winter-lecture-empire-memory/… ^lt,0,2,1,0,['#WinterLecture'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943451186455371776,tweet_id:943451186455371776
Bristol Museum & Art Gallery,@bristolmuseum,2017-12-20T10:00:53.000Z,False,"#MakeAChristmasSongArty  LARKIN around the Christmas tree, have a happy holiday!  Portrait of an Unknown Lady by William Larkin.",0,0,3,0,['#MakeAChristmasSongArty'],[],"['\\U0001f3b6', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/943420934991613953,tweet_id:943420934991613953
